,fe,subject,pval,pval_LLM_sig,pval_orig,shuffled,network
93,-sp,2,0.9941573436857719,0.04909588809474955,0.45195000572905986,shuffled,language
94,-sp,2,0.9941573436857719,0.2649009035760968,0.9601148295649333,shuffled,language
95,-sp,2,0.9941573436857719,1.0,0.9941573436857719,shuffled,language
96,-sp,3,0.9971202989366195,1.0,0.2855226313432745,shuffled,language
97,-sp,3,0.9971202989366195,0.7441050000287459,0.7168663495062222,shuffled,language
98,-sp,3,0.9971202989366195,0.29294457519220357,0.27182933639574713,shuffled,language
99,-sp,3,0.9971202989366195,1.0,0.8909929078543675,shuffled,language
100,-sp,3,0.9971202989366195,0.29294457519220357,0.7953364588279732,shuffled,language
101,-sp,3,0.9971202989366195,0.3089819290866193,0.8724453410657124,shuffled,language
102,-sp,3,0.9971202989366195,0.5258439764789573,0.5606659783862973,shuffled,language
103,-sp,3,0.9971202989366195,0.3089819290866193,0.9971202989366195,shuffled,language
104,-sp,3,0.9971202989366195,0.7661118412283443,0.959484517707554,shuffled,language
105,-sp,3,0.9971202989366195,0.7661118412283443,0.4137274801795961,shuffled,language
106,-sp,3,0.9971202989366195,1.0,0.7010154548596755,shuffled,language
107,-sp,3,0.9971202989366195,1.0,0.47974163134530184,shuffled,language
108,-sp,4,0.9177361131081304,0.2515174977361483,0.6732289284880666,shuffled,language
109,-sp,4,0.9177361131081304,1.0,0.712428282803452,shuffled,language
110,-sp,4,0.9177361131081304,1.0,0.8119272048526247,shuffled,language
111,-sp,4,0.9249882352354084,0.24393204857796982,0.9249882352354084,shuffled,language
112,-sp,4,0.9177361131081304,0.25433980477526796,0.2017050561251874,shuffled,language
113,-sp,4,0.9177361131081304,1.0,0.8412581036824529,shuffled,language
114,-sp,4,0.9177361131081304,1.0,0.2657382139674289,shuffled,language
115,-sp,4,0.9177361131081304,0.17440884752748095,0.5725887240310866,shuffled,language
116,-sp,4,0.9177361131081304,0.07158852678042155,0.5796827018230174,shuffled,language
117,-sp,4,0.9177361131081304,0.17440884752748095,0.7252387057528424,shuffled,language
118,-sp,4,0.9177361131081304,0.17910440990621718,0.7191669197525876,shuffled,language
119,-sp,4,0.9177361131081304,0.07158852678042155,0.8097276999711334,shuffled,language
120,-mp,0,0.8219987536211137,0.007124320555616058,0.2088094020621708,shuffled,language
121,-mp,0,0.8803473530637659,0.057086136484633954,0.8139756352546876,shuffled,language
122,-mp,0,0.8219987536211137,0.043470917087379136,0.29165939514018946,shuffled,language
123,-mp,0,0.8219987536211137,0.0013133130050212351,0.48719597761099664,shuffled,language
124,-mp,0,0.5661244363255595,0.01903104906677327,0.0943540727209266,shuffled,language
125,-mp,0,0.8803473530637659,0.08044774703196199,0.8014245004656877,shuffled,language
126,-mp,0,0.8219987536211137,0.043470917087379136,0.5479991690807425,shuffled,language
127,-mp,0,0.8219987536211137,0.21802979103511755,0.5199084775799521,shuffled,language
128,-mp,0,0.8803473530637659,0.13129513873968746,0.828581368120141,shuffled,language
129,-mp,0,0.8219987536211137,0.007124320555616058,0.41268734437717686,shuffled,language
130,-mp,0,0.8803473530637659,0.011010341988735909,0.8803473530637659,shuffled,language
131,-mp,0,0.13218339308503413,0.4321121905203261,0.011015282757086178,shuffled,language
132,-mp,1,0.9894900835342166,0.3211133570435645,0.8488257759887308,shuffled,language
133,-mp,1,0.9894900835342166,0.20555035334605334,0.6228065268527292,shuffled,language
134,-mp,1,0.9894900835342166,1.0,0.8244966041555717,shuffled,language
135,-mp,1,0.9894900835342166,0.20555035334605334,0.7180426628790864,shuffled,language
136,-mp,1,0.9894900835342166,1.0,0.9279733277765693,shuffled,language
137,-mp,1,0.9894900835342166,1.0,0.9894900835342166,shuffled,language
138,-mp,1,0.9894900835342166,0.7478918367088129,0.8280154462379641,shuffled,language
139,-mp,1,0.9894900835342166,0.21281986125382138,0.984906231952491,shuffled,language
140,-mp,1,0.9894900835342166,0.21281986125382138,0.8694740613076873,shuffled,language
141,-mp,1,0.9894900835342166,0.3211133570435645,0.7228537510901301,shuffled,language
142,-mp,1,0.9894900835342166,0.20555035334605334,0.37505696277572315,shuffled,language
143,-mp,1,0.9894900835342166,1.0,0.6939209520417289,shuffled,language
144,-mp,2,0.9681114939465016,0.010574958623174459,0.7047559985218496,shuffled,language
145,-mp,2,0.9681114939465016,0.4111773641604963,0.6514921448963367,shuffled,language
146,-mp,2,0.9681114939465016,0.06659860908562308,0.8199254452361635,shuffled,language
147,-mp,2,0.7319443234107965,0.11584961335173294,0.12199072056846608,shuffled,language
148,-mp,2,0.25082746954592644,0.13185408752497893,0.020902289128827203,shuffled,language
149,-mp,2,0.9681114939465016,0.05888310445248901,0.8815610074607125,shuffled,language
150,-mp,2,0.9681114939465016,0.06659860908562308,0.9681114939465016,shuffled,language
151,-mp,2,0.9681114939465016,0.5813658334764712,0.4050214709664089,shuffled,language
152,-mp,2,0.9681114939465016,0.07573516317544202,0.5992026536518771,shuffled,language
153,-mp,2,0.9681114939465016,0.04742065715084629,0.8807371328891285,shuffled,language
154,-mp,2,0.9681114939465016,0.2571602318002696,0.9370265168025951,shuffled,language
155,-mp,2,0.9681114939465016,1.0,0.966550430450327,shuffled,language
156,-mp,3,0.9940310890027162,0.6186669344844207,0.9574260168854927,shuffled,language
157,-mp,3,0.9940310890027162,0.6041471840868766,0.838514105100693,shuffled,language
158,-mp,3,0.9940310890027162,0.139131958256413,0.20622735961002758,shuffled,language
159,-mp,3,0.9940310890027162,1.0,0.5816096626963851,shuffled,language
160,-mp,3,0.9940310890027162,0.139131958256413,0.641304291951591,shuffled,language
161,-mp,3,0.9940310890027162,0.3276886247209232,0.7733351358031779,shuffled,language
162,-mp,3,0.9940310890027162,0.2669366292186103,0.5212067424496882,shuffled,language
163,-mp,3,0.9940310890027162,0.2669366292186103,0.9940310890027162,shuffled,language
164,-mp,3,0.9940310890027162,0.2669366292186103,0.8971607426503344,shuffled,language
165,-mp,3,0.9940310890027162,0.6574790695418529,0.9029883223526143,shuffled,language
166,-mp,3,0.9940310890027162,1.0,0.6037098257883836,shuffled,language
167,-mp,3,0.9940310890027162,1.0,0.8065551330257015,shuffled,language
168,-mp,4,0.9887576289181037,0.6098414741345186,0.9779549165824901,shuffled,language
169,-mp,4,0.9887576289181037,1.0,0.8124026978454717,shuffled,language
170,-mp,4,0.9887576289181037,1.0,0.9184629924835445,shuffled,language
171,-mp,4,0.9887576289181037,0.44034936708894556,0.6609218878427818,shuffled,language
172,-mp,4,0.9887576289181037,0.44206459010445714,0.3246460640906675,shuffled,language
173,-mp,4,0.9887576289181037,0.6098414741345186,0.8920211461665917,shuffled,language
174,-mp,4,0.9887576289181037,1.0,0.9887576289181037,shuffled,language
175,-mp,4,0.9887576289181037,0.15052968751684076,0.46551336517774794,shuffled,language
176,-mp,4,0.9887576289181037,0.06663984308206328,0.8547496147205527,shuffled,language
177,-mp,4,0.9887576289181037,0.15052968751684076,0.4611801032960531,shuffled,language
178,-mp,4,0.9887576289181037,0.07520410171438162,0.9533498395243989,shuffled,language
179,-mp,4,0.9887576289181037,0.06663984308206328,0.8826450605256883,shuffled,language
