,fe,subject,pval,pval_LLM_sig,pval_orig,shuffled,network
258,-mp,4,0.20503022859467637,0.00017464275737582614,0.082875441839475,shuffled,language
259,-mp,4,0.20503022859467637,0.06566297805394976,0.08405649258572888,shuffled,language
260,-mp,4,0.5072143935141039,0.06566297805394976,0.43958580771222344,shuffled,language
261,-mp,4,0.010587089037753766,3.827553210687427e-06,0.0014116118717005023,shuffled,language
262,-mp,4,0.20503022859467637,0.0003991241948402098,0.0956807733441823,shuffled,language
263,-mp,4,0.21994010692547566,0.06566297805394976,0.1319640641552854,shuffled,language
264,-mp,4,0.3115874538054376,0.001722216309841311,0.2077249692036251,shuffled,language
265,-mp,4,0.0023770352039946944,0.0007807051807499777,0.0001584690135996463,shuffled,language
266,-mp,4,0.21994010692547566,0.148792170881886,0.12028566993836505,shuffled,language
267,-mp,4,0.06395139116539941,0.0018676040939799201,0.015772444885044343,shuffled,language
268,-mp,4,1.0,1.0,0.9534397702017505,shuffled,language
269,-mp,4,1.0,1.0,1.0,shuffled,language
270,-mp,4,0.4387956542301458,0.06566297805394976,0.32178347976877364,shuffled,language
271,-mp,4,0.06395139116539941,0.00017464275737582614,0.017053704310773177,shuffled,language
272,-mp,4,0.4943053894320417,0.2562799916233084,0.39544431154563336,shuffled,language
273,-mp,5,1.0,0.6050568652793241,0.9968990364761982,shuffled,language
274,-mp,5,0.25209393697890564,0.06977023298859836,0.11204174976840252,shuffled,language
275,-mp,5,1.5951883786293113e-07,1.4258013828692753e-06,8.86215765905173e-09,shuffled,language
276,-mp,5,1.0,0.5316706485539389,0.9727561246042823,shuffled,language
277,-mp,5,0.20016800636243956,0.1556862271707863,0.07784311358539316,shuffled,language
278,-mp,5,0.05933223375012062,0.1931334012813509,0.013184940833360139,shuffled,language
279,-mp,5,0.014882823931346585,4.53638749593732e-05,0.0016536471034829538,shuffled,language
280,-mp,5,1.0,1.0,1.0,shuffled,language
281,-mp,5,0.8887692846775213,1.0,0.5925128564516808,shuffled,language
282,-mp,5,0.7246876739866212,0.5761037089676204,0.40260426332590066,shuffled,language
283,-mp,5,0.8848153957672857,1.0,0.5407205196355634,shuffled,language
284,-mp,5,1.0,1.0,1.0,shuffled,language
285,-mp,5,0.1762737484410273,0.1322053113307705,0.0587579161470091,shuffled,language
286,-mp,5,0.5084220333516261,0.06977023298859836,0.25421101667581303,shuffled,language
